id,class,tweet
1144873689554575360,0,Στις 7 Ιουλίου ψηφίζουμε. Στις 8 Ιουλίου ξεκινάμε. Έφτασε η ώρα να προχωρήσουμε μπροστά. Ισχυρή ανάπτυξη για όλους… https://t.co/N1H5fZBJb1
1368825584248324098,0,Η κυβέρνηση απάντησε για το νέο ξυλοδαρμό πολιτών επιδεικνύοντας μεταξύ άλλων το παρακάτω τρικάκι. Ούτε στο Τουρκμε… https://t.co/69YxrF8dw1
1312665718446592001,1,"@PrimeministerGR Δεν φτάνει που τα έχεις κάνει ρημαδιό σε όλους τους τομείς, που έφερες στην Ελλάδα μιλιούνια ισλαμ… https://t.co/CFW6RF4acJ"
1315177044469264386,0,"@katiroussou Κάνεις την αυτοκριτική σου μπροστά από τον καθρέφτη καλή μου ;
Συνέχισε ... έχεις να πεις πολλά!"
1347488567845646336,0,"Η κυβέρνηση και ο κ. Μητσοτάκης έχουν χάσει τον έλεγχο.
Καταθέτω πρόταση να υπάρξει άμεσα η σύγκληση του συμβουλίου… https://t.co/b5yjzl2OXx"
1364577554330513408,0,"Αυτη ειναι η ουσια του πραγματος. 
Οι κανονες, νομοι, παρα το γεγονος οτι μπορει να μην ειναι απολυτα δικαιοι αποτε… https://t.co/viiK2t8A0Y"
1370052312484433922,0,...meanwhile... https://t.co/eSs6zo5dMi
1145628071510323200,0,Υπάρχουν πόροι διαθέσιμοι και δυνατότητα της Ευρώπης να υποστηρίξει την Ελλάδα στη φύλαξη των συνόρων μας. Για να γ… https://t.co/1Yr0Cg8DQP
1313403852104912896,1,"ΚΑΤΟΧΙΚΟΙ και οι εναγόμενοι πολιτικοί.. ΘΕΑΤΡΟ ΤΟΥ ΠΑΡΑΛΟΓΟΥ ΠΑΙΖΕΤΑΙ, ή μάλλον Η ΣΥΝΕΧΕΙΑ ΤΟΥ ΘΕΑΤΡΟΥ ΜΕ ΤΙΣ ΣΒΑΣΤ… https://t.co/hx6dAqEjgU"
1331585788237189123,0,"Δευτερολογία στη Βουλή στη συζήτηση Ν/Σ του Υπουργείου Εργασίας και Κοινωνικών Υποθέσεων. 
#Βουλη #Vouli https://t.co/3f1x6Yr2RQ"
1369721676573868037,0,ΕΧΕΙΜΕΙΝΕΙΗΖΩΗΜΟΥΜΙΣΗ https://t.co/1c44d9FPb6
1318828826441416704,0,@ploutarx @georgiaka9 Και δεν βγάζεις νόημα σχετικά με τι διαβάζεις. Λογικό για την κατάστασή σου.
1317090129677266944,0,Η μάχη των 6 μιλίων - https://t.co/i0F3op2zcN
1369243245205721089,0,#ΠαιδωνΑγιαΣοφια9 https://t.co/QJpXIm2TdG
1280478386855579649,0,"Μετά από σχεδόν 3 μήνες πειθαρχίας, παντού στον κόσμο βλέπουμε φαινόμενα χαλάρωσης στα μέτρα προστασίας για τον κορ… https://t.co/N7jhU9yvny"
1368726020757598208,0,Επίκαιρο https://t.co/soTGky79l6
1369998232093351940,0,Για τη βαθιά ριζωμένη πατριαρχία [1/2]: διαβάστε το εξαιρετικό κείμενο της Ναταλί Χατζηαντωνίου στο @20_20_mag: https://t.co/i9cq1WmFF0
1315900233243656197,0,@radiourgos_dog Αδερφέ μου να σου συστηθώ. Μάστερ σπάστερ.
1316621957669031936,0,@TheocharousH https://t.co/AMP3FDGCYL
1311645502723837953,0,"@CimbrianMarius 1) υπάρχει η σαφής δήλωσή του (παρέθεσα δημοσίευμα) την οποία επιλέγεις να αγνοήσεις
2) με το δικό… https://t.co/gBkyPjy6Ma"
1368705454583472128,0,Παρά την ακραία πρόκληση η αστυνομία επέδειξε θαυμαστή αυτοσυγκράτηση αποφασίζοντας να μην βομβαρδίσει τελικά ολόκλ… https://t.co/U5YmwpCyh4
1317086757071081473,0,"Μνήμη Αποστόλου και Ευαγγελιστού Λουκά
https://t.co/LhNG7iTGCP https://t.co/F6C7Q1QZKo"
1319031521764847616,0,https://t.co/Jz13Wumh8k
1365730149497528322,0,Πώς το λενε; Ο πατριωτισμός είναι το τελευταίο καταφύγιο των απατεώνων; Ε και των παιδεραστών https://t.co/ew1hhgM790
1315988694319460357,1,"@agelaw_7 Ακριβώς.Οταν αντί ΟΜΑΔΙΚΈΣ ΑΠΕΛΆΣΕΙΣ δίνεται ΆΣΥΛΟ ...
ΟΥΔΕΙΣ πρόσφυγας..."
1369624788440858629,0,"Αυτό παλιά το λέγανε παιδομάζωμα πάντως 

Η ΕΛΑΣ θα αναλαμβάνει την προστασία των παιδιών συλληφθέντων ή κρατουμένων https://t.co/SvgleptP7g"
1320347006364254209,0,"Συγχαρητήρια στον κ. Μητσοτάκη, που ανήμερα της Παγκόσμιας Ημέρας Κατά του Καρκίνου του Μαστού, ανακοινώνει υποβάθμ… https://t.co/yj09Vxyzct"
1314501826960646144,1,@palimetakis κοιτα επειδη εσεις κλεινετε τα ματια στους εκατονταδες αθωους Ευρωπαιους που οι αφροισλαμιστες σφαζουν… https://t.co/3xHxyGf69x
1368880036858716164,0,Οι βλακώδεις δικαιολογίες για τα τρικάκια με την Υπέρκομψη Μαρέβα ως framing για το όργιο ασυδοσίας και αστυνομικής… https://t.co/22NIx4Esbd
1316645586926436354,0,"Ως γνωστόν, το να καταδικάσεις χυδαία επίθεση κατά της Μάγδας Φύσσα και ενός μέλους του Ελληνικού Κοινοβουλίου, απα… https://t.co/P6v6D7lb3R"
1325900884132421632,0,"Σήμερα, μετά από οκτώ μήνες εγκληματικής αδράνειας και ολιγωρίας, βλέπουμε τον κ. Μητσοτάκη -όχι μόνο να μην παραδέ… https://t.co/agkLBXhLyB"
1368869525618368513,0,"Επειδή ο κ. Χαρδαλιάς είναι υφυπουργός, ας είναι λίγο πιο προσεκτικός στις εκφράσεις και στο ύφος και στις αστήρικτ… https://t.co/qhBb38cwBH"
1315279738047471617,0,[Κλικ και διαβάστε στο mononews] Μαγειρεύουμε λαχταριστό γεμιστό ρολό κοτόπουλο με πατάτες φούρνου για το τραπέζι τ… https://t.co/jZ1AxqvJYA
1316434349256998913,1,"Αν κάποιος αναρχοαπλυτος σας πει ξανά ρατσιστή, ρωτήστε τον για ποιο λόγο για την δολοφονία του «Έλληνα» Φύσσα έγιν… https://t.co/sGvbiKjb5A"
1317519171765342208,1,"@DeKassas @kritikia Είναι ξεκάθαρα τα πράγματα.
Όχι όλα στο ίδιο τσουβάλι.
Υπάρχει και κάτι ΥΠΕΡ χριστιανοί που και… https://t.co/FBBiGzZsNx"
1312655769486209025,0,"@NTrachiotis @aris_rigas Με την απάντησή σου επιβεβαιώνεις τη σκέψη του.
Εγώ που δεν είμαι ΣΥΡΙΖΑ δλδ, είμαι αυτομά… https://t.co/vPoQUA11La"
1362466734083571716,0,Ο χώρος του πολιτισμού έχει πληγεί βαθιά. Ήταν αυτός που έκλεισε πρώτος και πιθανότητα θα ανοίξει τελευταίος. Πρόκε… https://t.co/YQklfrjJl9
1316686289895387137,1,@GILaskaris Εγώ θα πω ότι αν γίνουν απελάσεις στο 90% των λάθρο που είναι εν δυνάμει σύμμαχοι Τούρκων (Πακιστανοί κ… https://t.co/BU30YPuviJ
1361265846576939012,0,"Ναι. Ε, κοιταξτε λιγο πιο κει στα υπουργικα εδρανα. Τον βλεπετε; 
Αντε μπραβο. https://t.co/FQr7iGHrKi"
1316622003391078402,0,"Even slightly unfinished, this Best New Music is nearly an all-time classic https://t.co/4fYFqBNf2A"
1368607223392374793,0,"Οι αστυνομικοί που ""δέχτηκαν την επίθεση από τα 30 άτομα στην πλατεία της Νέας Σμύρνης"", πρέπει να είναι οι ίδιοι π… https://t.co/LZGwO0APC1"
1368649254647005187,0,Εσείς https://t.co/lUXB0LOz0j
1366858724879568896,0,Τελικά ψηφίσατε ανθρώπους που δεν έχουν ιερό και όσιο καλοι μου χριστιανοί.
1367462908368715778,0,The @OxfordLawFac and @StAnnesCollege (together with @BalliolOxford) are recruiting two Associate Professors in Law… https://t.co/ky4cPloMVY
1311834553548451840,1,@PitBrant 1/3 Δεν τους προσκαλούσε μονο ο νταουλιέρης. Λαθρομετανάστες μπουκάρουν εδω &amp; τουλάχιστον 15 χρονια (για… https://t.co/d0XzmTDIMH
1345303933351297024,0,Η κυβέρνηση απορρίπτει όλες τις τροπολογίες του ΣΥΡΙΖΑ (π.χ. αποπληρωμή υπερωριών υγειονομικών / έλεγχος δημοσίων σ… https://t.co/PK78KnBP6q
1312324551712403456,1,"@tzavelaniki 2. Απειλούμαστε με απώλεια εδαφών, ενώ πληρώνουμε το λογαριασμό της χρεοκοπίας (μόνο οι πολίτες), βιών… https://t.co/Bje6hKQ65x"
1231527136038735872,0,"Η σύγκριση είναι συντριπτική. Δεν είναι ζήτημα αριστείας, που τόσο απασχολεί τον ΣΥΡΙΖΑ, αλλά ζήτημα γνώσης και απο… https://t.co/rL6atcJnMl"
1319022905150349315,0,Τα σημαντικότερα γεγονότα που έγιναν σαν σήμερα 22 Οκτωβρίου - https://t.co/RSFMQwvkmK
1317439148488331264,0,@Pantafitaki Γκοφρετα με σοκολατα βαλαμε ????
1316725862872608773,1,"@nmitarakis Τι βλακειες. Τόσα σπίτια παίρνουμε απ τους Έλληνες με τους πλειστηριασμους, τσάμπα λεφτά δίνουμε για νέ… https://t.co/ZRxOFRMdfY"
1314885316961067010,1,"Μην είστε φασιστες. Είναι τιμή σας να σας κλέψει γύφτος/τρανσέξουαλ αριστερό πρεζακι/λαθρομετανάστης. 

Μην μας πού… https://t.co/xIUa60NlHt"
1364998711818940429,0,Ενα πραγμα λειτουργησε σε αυτη τη χωρα οπως θα επρεπε και εγινε χαμος. Φανταστειτε τι θα γινοταν αν λειτουργουσαν ο… https://t.co/TTkbdHoo80
1315029257920356358,0,@orestis_89 Σε περίπτωση που τα ειχε ξεχάσει.  Όπως η Φουρειρα τα αλβανικα😜
1305782916685889536,0,@dmysd @A_7HCorsairII Τα 6 αυτά είναι που δεν έχουμε παραλάβει ακόμη και όχι κάποια νέα παραγγελία.
1315421752491683844,1,"Μην κοιτάτε τους λάθρο.
Μην κοιτάτε τις βεβηλωμένες εκκλησίες
Μην κοιτάτε που παίρνουν ΑΦΜ και ΑΜΚΑ
Μην κοιτάτε που… https://t.co/tfsfAfkyTq"
1369744758638342144,0,Ξεκάθαρα ριπορτ https://t.co/k7aktoE6p8
1365376157995184138,0,"Ένα από τα χαρακτηριστικά της αριστείας πρέπει να είναι και το να είσαι λαμογιο, πλιατσικολόγος και σίχαμα https://t.co/I6K5fnuhyR"
1317103730731474957,0,Εικόνα απογοήτευσης για μία ακόμη φορά στο άγαλμα του «Αγοριού που σφυρίζει» στο σιντριβάνι στην πλατεία Ναυαρίνου https://t.co/fyCjPyuLv9
1314478994201481216,0,@wZ5qPZigxtzbVXB Ποιος κατάλαβε ποτέ μια γυναίκα άλλωστε.
1369001076490436612,0,Μιλάμε για υπερδιάνοια https://t.co/jFLTndedhR
1368315264123699201,0,"Είναι βιγκαν
https://t.co/viI1Vqk8os"
1312656016358637568,1,@nmitarakis Υπουργέ ξέρεις τι κάνουν οι φίλοι σου οι λάθρο στα ζωάκια; Μέχρι που τα βιάζουν!!!!
1315094688551108608,1,"Τι λαθρομεταναστευτικό, εισβολή των Τούρκων στο Βαρώσι, υπογεννητικότητα, ανέχεια, κορωνοϊός, εκλειψη θέσεων εργασί… https://t.co/NpQB93ENtV"
1367784980659777536,0,Θα ήταν ωστόσο πιο έντιμο στις κάρτες του δελτίου ειδήσεων να αναφέρεται στην αρχισυνταξία και το Μέγαρο Μαξίμου.… https://t.co/Y4yaPTLDgb
1367957137025073153,0,"Η αμήχανη στιγμή που ο Σιλας δεν έχει καταλάβει το πολ του @aeisixtir (Καλά, ακριβώς επειδή δεν του κόβει είναι φαν… https://t.co/Z02zzqGsN9"
1312293475677868032,0,Χαμός στον Λευκό Οίκο! https://t.co/Q1SYsaWjGm
1313784211078348800,0,"@XaLaRa_Se_Lew Koιτα_τι_του_εκαναν_κ_του_στερησαν_τη_χαρα
https://t.co/QgutJdYqtq"
1367767384019378177,0,Αυτή δεν είναι σκέτη δεξιά. Είναι δεξιά μαζί με σημιτικο πασοκ. Δε θα μείνουν ούτε τα πόμολα https://t.co/OeyBpHxRKJ
1358119088405565441,0,"Our Government? Mitsotakis' Government? No, child. https://t.co/flAGTZ9IVO"
1364928383193395206,0,"Δεν είχε αξίωμα η Αγαπηδάκη, έγραφε μαλακίες κι εγώ της έδωσα ένα"
1369604216470245377,0,"Δεν θα επιτρέψω να διχάζετε την κοινωνία, βγάζοντας βίντεο με τα κινητά που διαψεύδουν την προπαγάνδα."
1139081268249989121,0,"Σχεδιάζουμε μεταρρυθμίσεις που βάζουν την τεχνολογία στην καρδιά της δημόσιας διοίκησης. Έτσι, ένας αστυνομικός που… https://t.co/zQqqqgbCMl"
1368700828794695683,0,Αλλά τώρα που είμαστε κυβέρνηση περνάμε πολύ καλύτερα κι αυτό βγαίνει στο κοινό https://t.co/BQuIZSeIE5
1368676193411686402,0,"Αν είχες μια μικρή ελπίδα για κυριολεκτικά ΟΤΙΔΗΠΟΤΕ, λογικά σήμερα την έχασες. Δεν λέω ότι δεν θα την ξανα βρεις.… https://t.co/vKRQM7swPj"
1313363908120522753,1,@scoubtasos Τους πιάνει και κορόιδα. 1000 παίρνουν την ημέρα οι αντίστοιχοι στη δύση χωρίς να πολεμάνε. Γι' αυτό λέ… https://t.co/xsFcoZOXNC
1368309303896125440,0,"Παρατηρήστε τον Κουτσόπουλο κάθε φορά που δοκιμάζει, αμέσως κοιτάει τα πιάτα των άλλων κριτών. Δε σε κλέβουν ρε Λεωνίδα, τα ίδια σου βάζουν."
1314112418780413952,1,@strofakias @nausicalibre η μπόχα απο την κατρουλίλα των ΛΑΘΡΟ δεν τον ενοχλεί; Τα σκατά απο τα κοπρόσκυλα που έχει… https://t.co/ulUjAy9OVJ
1314104860590125056,0,"Ένα χειροκρότημα για τον antifa Αντώνη Σαμαρά που έλεγε να αποκλειστούν τα παιδιά των ""λαθρό"" από τους παιδικούς σταθμούς."
1156622686019293184,0,Θεώρησα σημαντικό σαν κυβέρνηση να κινηθούμε με γρήγορους ρυθμούς. Δεν έχουμε χρόνο να χάσουμε. Η Βουλή ψηφίζει ήδη… https://t.co/kjneFCw8HJ
1368941931913445376,0,Αυτού του είδους τη δημοκρατία θέλουν οι Μητσοτάκηδες
1365403530744446979,0,Από πού να κλεψουμε εμβόλια αύριο; #στελεχη_ΝΔ
1358452664091226120,0,Στην εκκλησια δεν κολλαει βρε βλασφημοι. Μονο Χριστο κολλας. https://t.co/28kgAISyCJ
1365990152879890432,0,Ζούμε την παράνοια πια. https://t.co/pgjGbzmGKh
1369640315511005193,0,"Φανταστείτε τώρα ότι αυτός ο τύπος που δεν έχει καταλάβει τι συμβαίνει στην κοινωνία, δηλώνει κοινωνιολόγος-απόφοιτ… https://t.co/nG6Zan3kZY"
1363141199616483328,0,"Όλοι αυτοί που τσιριζαν ότι έρχονται οι ξένοι, βιάζουν τις γυναίκες και τα παιδιά μας, αλλοιώνουν τον πολιτισμό μας… https://t.co/1Xcp325RWl"
1315323148502536193,0,"@Sampsonius_ πλέον βαρέθηκα, στο είπα;"
1350042231718244359,0,"Μέχρι τις 11 Γενάρη είχαν εμβολιαστεί περίπου 50.000 πολίτες, δηλαδή κατά μέσο όρο 5.000 την ημέρα. Για να φτάσουμε… https://t.co/npvanlVgeZ"
1316421193784864768,1,@GiorgosSahinis Δεν πάνε στην Τουρκία γιατί ξέρουν ότι ο Ερντογαν δεν κάνει πόντο πίσω. Όποτε ποιος καλος μαλακας θ… https://t.co/4lxasmmpEb
1369366777306750982,0,"Αυτό κατάφερε ο Κούλης, να σπείρει ανέμους και να θερίσει θύελλες"
1370056918203531267,0,Εμπνέει εμπιστοσύνη ο επαγγελματισμός του @MinEduGR και της πολιτικής του προϊσταμένης @nkerameus. https://t.co/nJm3op1tGB
1368471647288692737,0,Πονάω παντού άρα υπάρχω.
1329144653015371777,0,Ο κύριος Μητσοτάκης μιλούσε προεκλογικά για την ανάγκη να συρρικνωθεί το ΕΣΥ γιατί είναι άχρηστο. Αυτή είναι η πολι… https://t.co/obbruMd7eU
1315988532742291456,0,@DINOTEI1 Είμαστε στην εποχή της Σάρκας όπως μου αρέσει να λέω. Όλα έχουν σχέση με την εξωτερική εμφάνιση και την γ… https://t.co/2bcDENnpIp
1326852660365053953,0,"Ο κ. Μητσοτάκης έχασε σήμερα μία ευκαιρία: 
Να δείξει ότι συναισθάνεται την κρισιμότητα των στιγμών, ότι κατανοεί τ… https://t.co/kGxYIGHIab"
1313031210923429889,0,Επίθεση δέχτηκε η Εισαγγελέας στην υπόθεση Τοπαλούδη https://t.co/ZKmdCkxjYi
1343880716019527680,0,"Άλλη μια χιλιοπαιγμένη ιστορία από αυτή την κυβέρνηση.

Αναγγελει κάτι ο αρμόδιος υπουργός, και μετά τις αντιδράσει… https://t.co/ETgWI24AOH"
1146703639844708353,0,Θα φέρουμε άμεσα νομοσχέδιο για να δώσουμε τη δυνατότητα στους Έλληνες του εξωτερικού που είναι εγγεγραμμένοι στους… https://t.co/fSHzrBPIm2
1367757725220896768,0,"Ινλοβ 🖤
https://t.co/b7JjpEXhJZ"
1369321594510835712,0,Άγχος; Έτσι https://t.co/WIaBxYJfm3
1317382585966862337,0,"Εβδομαδιαία ανασκόπηση επιτυχιών της κυβέρνησης:

• Νέος πτωχευτικός κώδικας
• Μείωση του ακατάσχετου από τα 1250€… https://t.co/PuFxwqEjt3"
1313811256449654784,0,@GTrapeziotis Επιβεβαιώνω
1311575371175915520,1,"@2020_vaggelis @PrimeministerGR Βαγγέλη, πάρε τους Λαθρο αγκαλιά και καλά να περάσετε..."
1369634522980114436,0,Για ποιο λόγο να μπει σε διαθεσιμότητα αφού η έκθεση της αστυνομίας λέει άλλα? 🤔 https://t.co/UbCucWwC7U
1369385242516131844,0,Αυτοί οι μέσοι πολίτες κάνουν τη μεγαλύτερη ζημιά. Με την ψήφο τους. Και βλέπουμε τα αποτελέσματα. https://t.co/h3pl9f3aHI
1316392860296589312,0,@fr1t3 @blacktom1961 Για εκεί ξεκίνησε να πάει αλλά βγήκε Λιόσια
1314972412732231686,0,@Ouinston Κάτι πάει πολύ άσχημα εκεί μέσα...
1366159180629958657,0,ΠΩΩΩΩΩ
1315342943922851841,1,Πακιστανοί ή γύφτοι ήταν οι μαθητές; https://t.co/LjTK0S5gpd
1369621188889165835,0,«Δεν το επιτρέπει» κιόλας ο άθλιος! Ξαφνικά απέκτησε αρχές το χαμαιτυπείο το οποίο περνιέται για εκπομπή και θίχτηκ… https://t.co/Io3QbomQx1
1330840560572174342,0,"Η χώρα βιώνει μια τραγωδία. Είναι γνωστές οι αδυναμίες, γνωστός ο εφησυχασμός, γνωστές οι ευθύνες. Το ερώτημα είναι… https://t.co/sGalVmYC0V"
1334556928492646400,0,"Η κυβέρνηση αύξησε το κόστος ηλεκτρισμού για τους πελάτες της ΔΕΗ κατά περίπου 20%, επιβάρυνε νοικοκυριά και επιχει… https://t.co/XqgEn3lMvQ"
1361648205327392770,0,"αχαχαχαχαχαχαχα
Ποιος θεουλης; https://t.co/URYu27CKG5"
1314887773359398912,1,Όταν εισβάλουν στο σπίτι ΣΟΥ έχεις το δικαίωμα να ρωτήσεις αν οπλοφορούν κ θα σε σκοτώσουν ή αν είναι καυλ@@@@νοι κ… https://t.co/v5zOk2bwsG
1318905196341317633,1,"@charemo_fais @fstylekallithea Υπάρχει_καταδικη_η_να_βασιστω_στισ_καταγγελίεσ_ενοσ_αλβανου_πρεζέμπορα;;
ΚΑΤΑΔΙΚΗ....ΛΕΜΕ

ΠΑΡΤΟΝ_ΕΣΥ"
1350187076310999040,0,"Και θα το σβήσετε κύριε @ManosVoularinos, και θα επανορθώσετε ζητώντας δημόσια συγγνώμη που με αποκαλέσατε απατεώνα… https://t.co/DZfao3SOBP"
1314840028477108224,0,"Ένα σύντομο ανέκδοτο: η ΝΔ με 35,8% ποσοστό ταύτισης ψήφου με τη Χρυσή Αυγή σε κοινοβουλευτικές διαδικασίες, εγκαλε… https://t.co/LgUtEGx7AB"
1334554101636587525,0,Καλούμε την κυβέρνηση της ΝΔ να δώσει στη δημοσιότητα τα πρακτικά των συνεδριάσεων της Επιτροπής των λοιμωξιολόγων… https://t.co/yE62QsdRkj
1314879634333405184,1,Γέμισαν και γεμίζουν την Ελλάδα με λαθρομετανάστες και μας πουλάνε πατριωτικά παπατζιλικη @AdonisGeorgiadi… https://t.co/ePB8P6zHFt
1319186277858758656,0,Έχουν βάλει μέχρι και τα σκουπιδολαηφσταηλοπρωϊνάδικα των Σκορδάδων και των Τσιμτσιλίδων να ξεσκίζουν με κάθε ευκαι… https://t.co/TGNLc2mSFA
1313339215153946624,1,@bogdanosk Βίντεο από Έβρο: Λαθρομετανάστες πετάνε τα έγγραφα τους για να μην μπορούν να ταυτοποιηθούν. Τελειώνουμε… https://t.co/i8O4uG2zUy
1316297754319171584,0,@YYwkVb31GFBYh1u Δεν είπα ότι μου αρκεί. Είπα ότι είναι θετική κίνηση.
1326173962175438848,0,"Οφείλουμε όλοι να συνειδητοποιήσουμε ότι η κρίση αυτή πρέπει να αντιμετωπιστεί, όχι με εγκληματική ολιγωρία και αδρ… https://t.co/A8aE7gdMpA"
1313416516839374849,0,βζιιν https://t.co/4vnhUAJqxU
1316049917471850497,0,@koulnek ετσι ακριβως...
1350105913861021698,0,"Διευκρινίζω ότι δεν καλείται η αστυνομία για κατάληψη ή διαμαρτυρία, εκτός αν τελείται έγκλημα. Εννοώ ότι όλα αυτά… https://t.co/Cdx97g8eNP"
1313812537075470336,1,@DimitrisKrantas @Cha200Last Εδώ γίνεται κατά δήλωση του κακοποιού αποδεκτή η ημερομηνία γεννήσεως. Ώπα! Ξέχασα. Ισχύει μόνον γιά λάθρο.🤣🤣
1315335029493559297,0,"@shawshanck Άντε,ενδιδω"
1318926190263107585,0,@MariArchim @GiorgosSahinis Μόνο εάν γυρίσει η PA και ακολουθήσει συμπεριφορά FL. Δεν το βλέπω προς το παρόν.
1313751810012778496,1,Περιμένουμε 2 ώρες τώρα το ραντεβού μας και βάλανε μέσα ισλαμιστή με ΜΚΟ ! Κάτσε εσυ πλήρωνε φόρους για να έρχεσαι… https://t.co/GlFSP8NfGd
1367760448796454918,0,"Die, die, die my darling
Don't utter a single word
Die, die, die my darling
Just shut your pretty eyes
I'll be seei… https://t.co/M4NBNEMmAK"
1334785607399337984,0,"""Δεν έχετε επαφή με την πραγματικότητα που ζει ο μέσος πολίτης. Τρία πρόστιμα σε μουσικό του δρόμου, κι εσείς κάνετ… https://t.co/99p8I31Fa4"
1318906237283667979,0,"@ManosVoularinos @CocoJam70945059 @Suavlos Σαφής η άποψη σας.
Απολύτως τεκμηριωμένη!"
1309441027653206018,1,@polivlakas @christas9725 Καλά τα λες σαν μετανάστες νόμιμα όχι σαν λαθρομετανάστες που βάζουν φωτιές σε κέντρα που… https://t.co/pfWrartJsF
1369001136959684619,0,Μια-δυο πλατείες ακόμα να επισκεφτούν οι πραιτωριανοί του πασοκου Μιχάλη και θα φύγει εντελώς από την επικαιρότητα… https://t.co/Xuv38eYMK3
1314133190341255169,0,@dimigalano Προσωπικά δεν την φοβόμουν ούτε στο 7% - απλά από τελειωμένη υπόθεση προβλέπω ανάσταση (και έχουμε απλή αναλογική)
1317489096256851968,1,"@synopados @AdonisGeorgiadi Φυσικά και είμαι Έλληνας εγώ που ψήφισα Χρυσή Αυγή. Εσύ που ψήφισες νδ δεν είσαι ναζί,… https://t.co/agJi6eX9ic"
1366815388953178113,0,Πάνω απ όλα το κόμμα https://t.co/XLGFCLJ1m9
1356689745896759302,0,"Η κυβέρνηση έχει αποτύχει στην υγεία, στην οικονομία, στην εξωτερική πολιτική. Τώρα ετοιμάζεται να αφήσει το καταστ… https://t.co/WcaUEiPrJf"
1317481007109574656,1,@synopados @AdonisGeorgiadi Ψήφισα Χρυσή Αυγή που είναι υπέρ των κλειστών συνόρων. Εσύ που ψήφισες νδ που είναι υπέ… https://t.co/nrXuga5lUt
1368614046526738433,0,Σε εφαρμογή τα νέα μέτρα για τον περιορισμό της διασποράς του κορονοϊού. https://t.co/7X4danNMiq
1324699597743230976,0,"Στην οικονομία, τα μέτρα που ανακοίνωσε η κυβέρνηση -τα οποία χαρακτηρίζει «έγκαιρα &amp; κοινωνικά δίκαια»- είναι αυτά… https://t.co/XDK3Kce2x8"
1315378850474328064,0,@sinetosrealisti Από ποιο βιβλίο είναι;
1314835682658054146,0,"Αχαχαχαχα. Ω, θεέ μου... https://t.co/eHd3ObagIJ"
1330926961921765379,0,"Πλέον, δεν υπάρχει καμία δικαιολογία για να μην ενισχυθεί το ΕΣΥ, υπάρχει μονάχα η ιδεοληψία τους. https://t.co/8AgcpADCrU"
1311368518697455620,1,@AnAthenianToLDN @CaloudisHarry Επί τόπου έπρεπε να σταλούν 5 κλούβες να μαζέψουν τα πακισταναρια τ άπλυτα και βουρ… https://t.co/uOWx4ruZsF
1368627559638896644,0,"Κι όπως είπε κι ένας μπάρμπας εχτές στο σούπερ μάρκετ ""Σαμπως ο Κυριάκος θα αφήσει να ξαναγίνουν εκλογές για να τις χάσει?"""
1369072811692744706,0,"ΟΜΠΩ. 

Do you remember when you joined Twitter? I do! #MyTwitterAnniversary https://t.co/KRTt4LzCON"
1314984603074134016,1,@kanekos69 @m_ourania Η εισαγγελέας είπε τεκμηριωμένα ότι δεν υπάρχει σύνδεση. Η πρόεδρος είπε απλά ένοχοι χωρίς τε… https://t.co/baIC6tOmoE
1228276518012542977,0,"Παρά την προπαγάνδα, το αφορολόγητο παρέμεινε εκεί που ήταν και διατηρήθηκαν όλα τα σταθερά επιδόματα. Ο εισαγωγικό… https://t.co/750ylJn0pA"
1368926872030093318,0,"«Υπάρχουν πρόσωπα γνωστά»

aka 

Πάμε γυρεύοντας για μανούρα Κυριακάτικα, κόβουμε φάτσα, μας φαίνεται γνωστή “αριστ… https://t.co/Fg53LI9xn1"
1314901372651941888,1,"@migrationgovgr Η_τελευταια_παραγραφοσ_ολο_το_ζουμι.
Στα_διαμερισματα_θα_πανε_και_αφγανοπακιστανοι_ωσ_αναγνωρισμενο… https://t.co/lt1oMRr4Qw"
1315159081460666368,1,@CeliaSanchez_gr Επίθεση ειναι οταν οι αλλοδαποί και γύφτοι μπαίνουν στο σπίτι σου να σε ληστέψουν χτυπήσουν βιάσου… https://t.co/0c6lAwJuFW
1369222695473274881,0,"Παραδειγματικη τιμωρία σε όσους μπαίνουν στο αμάξι για να ξεπαρκάρουν και κάνουν δέκα λεπτά για να φύγουν, ελέγχοντ… https://t.co/mPeMlKJ9vg"
1144970212149776384,0,Είναι μεγάλη η χαρά μου που συμμετέχω στον εορτασμό για την 106η επέτειο της απελευθέρωσης της πόλης των Σερρών. Αυ… https://t.co/baLUmO6Pa8
1318937880484585473,1,"@chrisochoidis εξαιρουνται γυφτοι λαθρο αριστεροι και λοατκι αυτοι μπορουν να κανουν ο,τι θελουν μας δουλευετε μου… https://t.co/gKmwILkkvh"
1338185408606310400,0,"Άντε το ""βζιιιιν"" ήταν εύκολο να μεταφερθεί γραπτώς.

Αυτό το καινούργιο με το ελατήριο, πως θα το γράφουμε; https://t.co/juHn46BDsE"
1364828921146068992,0,"Ευτυχώς έχουμε τον κ. Ρωμανό και τους φίλους του να ανεβάζουν επί σειρά ετών το επίπεδο της δημόσιας συζήτησης.

""Σ… https://t.co/ULLpSOi0Wk"
1322284050296524800,0,"Σήμερα στο @KontraChannel στην εκπομπή Kontra24 με τη @AGiamali.

Στις 12 νταν! (Κι ας έχω μόνο 2 νταν στο TaeKwonD… https://t.co/EpKltelFZv"
1369439002017869825,0,Πράγματα που περνάνε από το τλ μου απόψε https://t.co/gecwiYo2ly
