id,class,tweet,preprocessed_tweet
1312301277385314306,0,@g_evgenidis Γελαμε με τα υποκριτικά σας. Αστείοι. Πρώτη ευθύνη εσείς έχετε για την άνοδο της Χα,ας μην κατηγορήσουμε μόνο το απε και τα παιδιά της βάρδιας στα newsrooms για το νέο χθεσινό εξευτελισμό της δημοσιο…
1180193628230242304,0,Από την @ONNED έχω την προσδοκία να γίνει κυψέλη των ιδεών της εποχής. Αλλά και φορέας ενός νέου ακτιβισμού: Αυτού… https://t.co/weJpQF1FDW,θέλω να κάτσω στο πα τω μα
1314811981350670338,0,"""Πάνω από 23 δισ. Ευρώ, για την αγορά 136 μαχητικών αεροσκαφών (72 F-18 + 64 F-35) από τη Φινλανδία. https://t.co/NVG3fzTI60""",οι σαρκασμοί και οι καταγγελίες για την επέκταση των χωρικών μας υδάτων όταν βρισκόσασταν στην αντιπολίτευση δίνο…
1314129394944835584,1,@citizennick1 @SArgosaronikos Χαχαχα τι λέτε? Οι γύφτοι είναι μόνιμα στα δικαστήρια για πολύ χειρότερα αδικήματα. Γ… https://t.co/yuLoFkylfP,πρώτη φορά αναγνωρίζεται ότι πληρώνει έλληνας φορολογούμενος τόν εισβολέα γιά τήν διαμονή τουπρώτη φορ…
1369966031230414850,0,At long last! Very welcome news about an intolerable situation https://t.co/YCeQfnhnKO,this is abuse of power pure and simple
1147784830584852480,0,Οι εκλογές είναι η μεγάλη γιορτή της Δημοκρατίας. Στέκομαι με σεβασμό μπροστά στη λαϊκή ετυμηγορία. Σήμερα οι Έλλην… https://t.co/3Ctr5XbOWa,κυρανάκης καταλάβατε
1313752730461245440,1,@ckoutras μου αρέσει που ρωτάς γιατί πλακώνονται απέξω μόνοι τους χωρίς λόγο. Αφού είναι φασίστες και αυτοί. Το έχο… https://t.co/tTKoY3i1fv,ενα τεταρτο τηλεφωνημα κι ολα τα gifs με eyeroll επαιζαν μες στο κεφαλι μου σαν ταινια
1368856123084783618,0,Ας μην κατηγορήσουμε μόνο το ΑΠΕ και τα παιδιά της βάρδιας στα newsrooms για το νέο χθεσινό εξευτελισμό της δημοσιο… https://t.co/KIxBaKQlrR,για να αποδείξει λοιπόν ότι έγινε λάθος αύριο θα παίξει αυτούσιο με ήχο όλη τη λήψη του…
1369301181101727744,0,ΘΈΛΩ ΝΑ ΚΆΤΣΩ ΣΤΟ ΠΑ ΤΩ ΜΑ. https://t.co/6BPCmgzwsq,οι έλληνες στις έδωσαν εντολή στον μητσοτάκη να βάλει τέλος στον εθνομηδενισμό εξαπατήθηκαν ομως αποδ…
1351858369070555136,0,"""Οι σαρκασμοί και οι καταγγελίες για την επέκταση των χωρικών μας υδάτων, όταν βρισκόσασταν στην αντιπολίτευση, δίνο… https://t.co/f2dGhK8umV""",στη χώρα αυτή είσαι στο έλεος των εγκληματιών οι οποίοι προστατεύονται σαν ευάλωτοι και εξαντλείται απο…
1316397083843325952,1,@AthanDim Πρώτη φορά αναγνωρίζεται ότι πληρώνει ό Έλληνας φορολογούμενος τόν εισβολέα γιά τήν διαμονή του.Πρώτη φορ… https://t.co/CYN9g7TIVC,απατες θά πάνε ερτ δεν βλέπει κανείς νά κλείσει καλημέρα
1368624943370502144,0,"""This is abuse of power pure and simple!",στις ιουλίου ψηφίζουμε στις ιουλίου ξεκινάμε έφτασε ώρα να προχωρήσουμε μπροστά ισχυρή ανάπτυξη για όλους…
1369003398918463494,0,"""Ο Κυρανάκης, καταλάβατε https://t.co/DllkArwW9W""",κυβέρνηση απάντησε για το νέο ξυλοδαρμό πολιτών επιδεικνύοντας μεταξύ άλλων το παρακάτω τρικάκι ούτε στο τουρκμε…
1369935065170477061,0,ενα τεταρτο τηλεφωνημα κι ολα τα gifs με eyeroll επαιζαν μες στο κεφαλι μου σαν ταινια,δεν φτάνει που τα έχεις κάνει ρημαδιό σε όλους τους τομείς που έφερες στην ελλάδα μιλιούνια ισλαμ…
1370049320318345219,0,"""Για να αποδείξει λοιπόν @Cyberela ότι έγινε λάθος, αύριο ο @dimoikonomu θα παίξει αυτούσιο με ήχο όλη τη λήψη του… https://t.co/MopYZ4Ho36""",κάνεις την αυτοκριτική σου μπροστά από τον καθρέφτη καλή μου
1311943565908598784,1,Οι Έλληνες στις 7.07.2019 έδωσαν εντολή στον Μητσοτάκη να βάλει τέλος στον εθνομηδενισμό... εξαπατήθηκαν ομως  αποδ… https://t.co/bmpcKk8RvQ,κυβέρνηση και μητσοτάκης έχουν χάσει τον έλεγχο
1313405200951111680,0,@HrissyD στη χώρα αυτή είσαι στο έλεος των εγκληματιών οι οποίοι προστατεύονται σαν ...ευάλωτοι και εξαντλείται απο… https://t.co/ARepfImqUT,αυτη ειναι ουσια του πραγματος
1313352901683802117,0,@carico1970 @TassosAmp Απατες θά πάνε. ΕΡΤ δεν βλέπει κανείς. Νά κλείσει. Καλημέρα,meanwhile
1144873689554575360,0,Στις 7 Ιουλίου ψηφίζουμε. Στις 8 Ιουλίου ξεκινάμε. Έφτασε η ώρα να προχωρήσουμε μπροστά. Ισχυρή ανάπτυξη για όλους… https://t.co/N1H5fZBJb1,υπάρχουν πόροι διαθέσιμοι και δυνατότητα της ευρώπης να υποστηρίξει την ελλάδα στη φύλαξη των συνόρων μας για να γ…
1368825584248324098,0,Η κυβέρνηση απάντησε για το νέο ξυλοδαρμό πολιτών επιδεικνύοντας μεταξύ άλλων το παρακάτω τρικάκι. Ούτε στο Τουρκμε… https://t.co/69YxrF8dw1,κατοχικοι και οι εναγόμενοι πολιτικοί θεατρο του παραλογου παιζεται μάλλον συνεχεια του θεατρου με τις σβαστ…
1312665718446592001,1,"""@PrimeministerGR Δεν φτάνει που τα έχεις κάνει ρημαδιό σε όλους τους τομείς, που έφερες στην Ελλάδα μιλιούνια ισλαμ… https://t.co/CFW6RF4acJ""",δευτερολογία στη βουλή στη συζήτηση νσ του υπουργείου εργασίας και κοινωνικών υποθέσεων
1315177044469264386,0,"""@katiroussou Κάνεις την αυτοκριτική σου μπροστά από τον καθρέφτη καλή μου ;",εχειμεινειηζωημουμιση
1347488567845646336,0,"""Η κυβέρνηση και ο κ. Μητσοτάκης έχουν χάσει τον έλεγχο.",και δεν βγάζεις νόημα σχετικά με τι διαβάζεις λογικό για την κατάστασή σου
1364577554330513408,0,"""Αυτη ειναι η ουσια του πραγματος.",μάχη των μιλίων
1370052312484433922,0,...meanwhile... https://t.co/eSs6zo5dMi,παιδωναγιασοφια
1145628071510323200,0,Υπάρχουν πόροι διαθέσιμοι και δυνατότητα της Ευρώπης να υποστηρίξει την Ελλάδα στη φύλαξη των συνόρων μας. Για να γ… https://t.co/1Yr0Cg8DQP,μετά από σχεδόν μήνες πειθαρχίας παντού στον κόσμο βλέπουμε φαινόμενα χαλάρωσης στα μέτρα προστασίας για τον κορ…
1313403852104912896,1,"""ΚΑΤΟΧΙΚΟΙ και οι εναγόμενοι πολιτικοί.. ΘΕΑΤΡΟ ΤΟΥ ΠΑΡΑΛΟΓΟΥ ΠΑΙΖΕΤΑΙ, ή μάλλον Η ΣΥΝΕΧΕΙΑ ΤΟΥ ΘΕΑΤΡΟΥ ΜΕ ΤΙΣ ΣΒΑΣΤ… https://t.co/hx6dAqEjgU""",επίκαιρο
1331585788237189123,0,"""Δευτερολογία στη Βουλή στη συζήτηση Ν/Σ του Υπουργείου Εργασίας και Κοινωνικών Υποθέσεων.",για τη βαθιά ριζωμένη πατριαρχία διαβάστε το εξαιρετικό κείμενο της ναταλί χατζηαντωνίου στο
1369721676573868037,0,ΕΧΕΙΜΕΙΝΕΙΗΖΩΗΜΟΥΜΙΣΗ https://t.co/1c44d9FPb6,αδερφέ μου να σου συστηθώ μάστερ σπάστερ
1318828826441416704,0,@ploutarx @georgiaka9 Και δεν βγάζεις νόημα σχετικά με τι διαβάζεις. Λογικό για την κατάστασή σου.,υπάρχει σαφής δήλωσή του παρέθεσα δημοσίευμα την οποία επιλέγεις να αγνοήσεις
1317090129677266944,0,Η μάχη των 6 μιλίων - https://t.co/i0F3op2zcN,παρά την ακραία πρόκληση αστυνομία επέδειξε θαυμαστή αυτοσυγκράτηση αποφασίζοντας να μην βομβαρδίσει τελικά ολόκλ…
1369243245205721089,0,#ΠαιδωνΑγιαΣοφια9 https://t.co/QJpXIm2TdG,μνήμη αποστόλου και ευαγγελιστού λουκά
1280478386855579649,0,"""Μετά από σχεδόν 3 μήνες πειθαρχίας, παντού στον κόσμο βλέπουμε φαινόμενα χαλάρωσης στα μέτρα προστασίας για τον κορ… https://t.co/N7jhU9yvny""",πώς το λενε πατριωτισμός είναι το τελευταίο καταφύγιο των απατεώνων και των παιδεραστών
1368726020757598208,0,Επίκαιρο https://t.co/soTGky79l6,ακριβώςοταν αντί ομαδικές απελάσεις δίνεται άσυλο
1369998232093351940,0,Για τη βαθιά ριζωμένη πατριαρχία [1/2]: διαβάστε το εξαιρετικό κείμενο της Ναταλί Χατζηαντωνίου στο @20_20_mag: https://t.co/i9cq1WmFF0,αυτό παλιά το λέγανε παιδομάζωμα πάντως
1315900233243656197,0,@radiourgos_dog Αδερφέ μου να σου συστηθώ. Μάστερ σπάστερ.,συγχαρητήρια στον μητσοτάκη που ανήμερα της παγκόσμιας ημέρας κατά του καρκίνου του μαστού ανακοινώνει υποβάθμ…
1316621957669031936,0,@TheocharousH https://t.co/AMP3FDGCYL,κοιτα επειδη εσεις κλεινετε τα ματια στους εκατονταδες αθωους ευρωπαιους που οι αφροισλαμιστες σφαζουν…
1311645502723837953,0,"""@CimbrianMarius 1) υπάρχει η σαφής δήλωσή του (παρέθεσα δημοσίευμα) την οποία επιλέγεις να αγνοήσεις",οι βλακώδεις δικαιολογίες για τα τρικάκια με την υπέρκομψη μαρέβα ως framing για το όργιο ασυδοσίας και αστυνομικής…
1368705454583472128,0,Παρά την ακραία πρόκληση η αστυνομία επέδειξε θαυμαστή αυτοσυγκράτηση αποφασίζοντας να μην βομβαρδίσει τελικά ολόκλ… https://t.co/U5YmwpCyh4,ως γνωστόν το να καταδικάσεις χυδαία επίθεση κατά της μάγδας φύσσα και ενός μέλους του ελληνικού κοινοβουλίου απα…
1317086757071081473,0,"""Μνήμη Αποστόλου και Ευαγγελιστού Λουκά",σήμερα μετά από οκτώ μήνες εγκληματικής αδράνειας και ολιγωρίας βλέπουμε τον μητσοτάκη όχι μόνο να μην παραδέ…
1319031521764847616,0,https://t.co/Jz13Wumh8k,επειδή χαρδαλιάς είναι υφυπουργός ας είναι λίγο πιο προσεκτικός στις εκφράσεις και στο ύφος και στις αστήρικτ…
1365730149497528322,0,Πώς το λενε; Ο πατριωτισμός είναι το τελευταίο καταφύγιο των απατεώνων; Ε και των παιδεραστών https://t.co/ew1hhgM790,κλικ και διαβάστε στο mononews μαγειρεύουμε λαχταριστό γεμιστό ρολό κοτόπουλο με πατάτες φούρνου για το τραπέζι τ…
1315988694319460357,1,"""@agelaw_7 Ακριβώς.Οταν αντί ΟΜΑΔΙΚΈΣ ΑΠΕΛΆΣΕΙΣ δίνεται ΆΣΥΛΟ ...",αν κάποιος αναρχοαπλυτος σας πει ξανά ρατσιστή ρωτήστε τον για ποιο λόγο για την δολοφονία του έλληνα φύσσα έγιν…
1369624788440858629,0,"""Αυτό παλιά το λέγανε παιδομάζωμα πάντως",είναι ξεκάθαρα τα πράγματα
1320347006364254209,0,"""Συγχαρητήρια στον κ. Μητσοτάκη, που ανήμερα της Παγκόσμιας Ημέρας Κατά του Καρκίνου του Μαστού, ανακοινώνει υποβάθμ… https://t.co/yj09Vxyzct""",με την απάντησή σου επιβεβαιώνεις τη σκέψη του
1314501826960646144,1,@palimetakis κοιτα επειδη εσεις κλεινετε τα ματια στους εκατονταδες αθωους Ευρωπαιους που οι αφροισλαμιστες σφαζουν… https://t.co/3xHxyGf69x,χώρος του πολιτισμού έχει πληγεί βαθιά ήταν αυτός που έκλεισε πρώτος και πιθανότητα θα ανοίξει τελευταίος πρόκε…
1368880036858716164,0,Οι βλακώδεις δικαιολογίες για τα τρικάκια με την Υπέρκομψη Μαρέβα ως framing για το όργιο ασυδοσίας και αστυνομικής… https://t.co/22NIx4Esbd,εγώ θα πω ότι αν γίνουν απελάσεις στο των λάθρο που είναι εν δυνάμει σύμμαχοι τούρκων πακιστανοί κ…
1316645586926436354,0,"""Ως γνωστόν, το να καταδικάσεις χυδαία επίθεση κατά της Μάγδας Φύσσα και ενός μέλους του Ελληνικού Κοινοβουλίου, απα… https://t.co/P6v6D7lb3R""",ναι κοιταξτε λιγο πιο κει στα υπουργικα εδρανα τον βλεπετε
1325900884132421632,0,"""Σήμερα, μετά από οκτώ μήνες εγκληματικής αδράνειας και ολιγωρίας, βλέπουμε τον κ. Μητσοτάκη -όχι μόνο να μην παραδέ… https://t.co/agkLBXhLyB""",even slightly unfinished this best new music is nearly an alltime classic
1368869525618368513,0,"""Επειδή ο κ. Χαρδαλιάς είναι υφυπουργός, ας είναι λίγο πιο προσεκτικός στις εκφράσεις και στο ύφος και στις αστήρικτ… https://t.co/qhBb38cwBH""",οι αστυνομικοί που δέχτηκαν την επίθεση από τα άτομα στην πλατεία της νέας σμύρνης πρέπει να είναι οι ίδιοι π…
1315279738047471617,0,[Κλικ και διαβάστε στο mononews] Μαγειρεύουμε λαχταριστό γεμιστό ρολό κοτόπουλο με πατάτες φούρνου για το τραπέζι τ… https://t.co/jZ1AxqvJYA,εσείς
1316434349256998913,1,"""Αν κάποιος αναρχοαπλυτος σας πει ξανά ρατσιστή, ρωτήστε τον για ποιο λόγο για την δολοφονία του «Έλληνα» Φύσσα έγιν… https://t.co/sGvbiKjb5A""",τελικά ψηφίσατε ανθρώπους που δεν έχουν ιερό και όσιο καλοι μου χριστιανοί
1317519171765342208,1,"""@DeKassas @kritikia Είναι ξεκάθαρα τα πράγματα.",the and together with are recruiting two associate professors in law…
1312655769486209025,0,"""@NTrachiotis @aris_rigas Με την απάντησή σου επιβεβαιώνεις τη σκέψη του.",δεν τους προσκαλούσε μονο νταουλιέρης λαθρομετανάστες μπουκάρουν εδω amp τουλάχιστον χρονια για…
1362466734083571716,0,Ο χώρος του πολιτισμού έχει πληγεί βαθιά. Ήταν αυτός που έκλεισε πρώτος και πιθανότητα θα ανοίξει τελευταίος. Πρόκε… https://t.co/YQklfrjJl9,κυβέρνηση απορρίπτει όλες τις τροπολογίες του συριζα πχ αποπληρωμή υπερωριών υγειονομικών έλεγχος δημοσίων σ…
1316686289895387137,1,@GILaskaris Εγώ θα πω ότι αν γίνουν απελάσεις στο 90% των λάθρο που είναι εν δυνάμει σύμμαχοι Τούρκων (Πακιστανοί κ… https://t.co/BU30YPuviJ,απειλούμαστε με απώλεια εδαφών ενώ πληρώνουμε το λογαριασμό της χρεοκοπίας μόνο οι πολίτες βιών…
1361265846576939012,0,"""Ναι. Ε, κοιταξτε λιγο πιο κει στα υπουργικα εδρανα. Τον βλεπετε;",σύγκριση είναι συντριπτική δεν είναι ζήτημα αριστείας που τόσο απασχολεί τον συριζα αλλά ζήτημα γνώσης και απο…
1316622003391078402,0,"""Even slightly unfinished, this Best New Music is nearly an all-time classic https://t.co/4fYFqBNf2A""",τα σημαντικότερα γεγονότα που έγιναν σαν σήμερα οκτωβρίου
1368607223392374793,0,"""Οι αστυνομικοί που """"δέχτηκαν την επίθεση από τα 30 άτομα στην πλατεία της Νέας Σμύρνης"""", πρέπει να είναι οι ίδιοι π… https://t.co/LZGwO0APC1""",γκοφρετα με σοκολατα βαλαμε
1368649254647005187,0,Εσείς https://t.co/lUXB0LOz0j,τι βλακειες τόσα σπίτια παίρνουμε απ τους έλληνες με τους πλειστηριασμους τσάμπα λεφτά δίνουμε για νέ…
1366858724879568896,0,Τελικά ψηφίσατε ανθρώπους που δεν έχουν ιερό και όσιο καλοι μου χριστιανοί.,μην είστε φασιστες είναι τιμή σας να σας κλέψει γύφτοςτρανσέξουαλ αριστερό πρεζακιλαθρομετανάστης
1367462908368715778,0,The @OxfordLawFac and @StAnnesCollege (together with @BalliolOxford) are recruiting two Associate Professors in Law… https://t.co/ky4cPloMVY,ενα πραγμα λειτουργησε σε αυτη τη χωρα οπως θα επρεπε και εγινε χαμος φανταστειτε τι θα γινοταν αν λειτουργουσαν ο…
1311834553548451840,1,@PitBrant 1/3 Δεν τους προσκαλούσε μονο ο νταουλιέρης. Λαθρομετανάστες μπουκάρουν εδω &amp; τουλάχιστον 15 χρονια (για… https://t.co/d0XzmTDIMH,σε περίπτωση που τα ειχε ξεχάσει όπως φουρειρα τα αλβανικα
1345303933351297024,0,Η κυβέρνηση απορρίπτει όλες τις τροπολογίες του ΣΥΡΙΖΑ (π.χ. αποπληρωμή υπερωριών υγειονομικών / έλεγχος δημοσίων σ… https://t.co/PK78KnBP6q,τα αυτά είναι που δεν έχουμε παραλάβει ακόμη και όχι κάποια νέα παραγγελία
1312324551712403456,1,"""@tzavelaniki 2. Απειλούμαστε με απώλεια εδαφών, ενώ πληρώνουμε το λογαριασμό της χρεοκοπίας (μόνο οι πολίτες), βιών… https://t.co/Bje6hKQ65x""",μην κοιτάτε τους λάθρο
1231527136038735872,0,"""Η σύγκριση είναι συντριπτική. Δεν είναι ζήτημα αριστείας, που τόσο απασχολεί τον ΣΥΡΙΖΑ, αλλά ζήτημα γνώσης και απο… https://t.co/rL6atcJnMl""",ξεκάθαρα ριπορτ
1319022905150349315,0,Τα σημαντικότερα γεγονότα που έγιναν σαν σήμερα 22 Οκτωβρίου - https://t.co/RSFMQwvkmK,ένα από τα χαρακτηριστικά της αριστείας πρέπει να είναι και το να είσαι λαμογιο πλιατσικολόγος και σίχαμα
1317439148488331264,0,@Pantafitaki Γκοφρετα με σοκολατα βαλαμε ????,εικόνα απογοήτευσης για μία ακόμη φορά στο άγαλμα του αγοριού που σφυρίζει στο σιντριβάνι στην πλατεία ναυαρίνου
1316725862872608773,1,"""@nmitarakis Τι βλακειες. Τόσα σπίτια παίρνουμε απ τους Έλληνες με τους πλειστηριασμους, τσάμπα λεφτά δίνουμε για νέ… https://t.co/ZRxOFRMdfY""",ποιος κατάλαβε ποτέ μια γυναίκα άλλωστε
1314885316961067010,1,"""Μην είστε φασιστες. Είναι τιμή σας να σας κλέψει γύφτος/τρανσέξουαλ αριστερό πρεζακι/λαθρομετανάστης.",μιλάμε για υπερδιάνοια
1364998711818940429,0,Ενα πραγμα λειτουργησε σε αυτη τη χωρα οπως θα επρεπε και εγινε χαμος. Φανταστειτε τι θα γινοταν αν λειτουργουσαν ο… https://t.co/TTkbdHoo80,είναι βιγκαν
1315029257920356358,0,@orestis_89 Σε περίπτωση που τα ειχε ξεχάσει.  Όπως η Φουρειρα τα αλβανικα😜,υπουργέ ξέρεις τι κάνουν οι φίλοι σου οι λάθρο στα ζωάκια μέχρι που τα βιάζουν
1305782916685889536,0,@dmysd @A_7HCorsairII Τα 6 αυτά είναι που δεν έχουμε παραλάβει ακόμη και όχι κάποια νέα παραγγελία.,τι λαθρομεταναστευτικό εισβολή των τούρκων στο βαρώσι υπογεννητικότητα ανέχεια κορωνοϊός εκλειψη θέσεων εργασί…
1315421752491683844,1,"""Μην κοιτάτε τους λάθρο.",θα ήταν ωστόσο πιο έντιμο στις κάρτες του δελτίου ειδήσεων να αναφέρεται στην αρχισυνταξία και το μέγαρο μαξίμου…
1369744758638342144,0,Ξεκάθαρα ριπορτ https://t.co/k7aktoE6p8,αμήχανη στιγμή που σιλας δεν έχει καταλάβει το πολ του καλά ακριβώς επειδή δεν του κόβει είναι φαν…
1365376157995184138,0,"""Ένα από τα χαρακτηριστικά της αριστείας πρέπει να είναι και το να είσαι λαμογιο, πλιατσικολόγος και σίχαμα https://t.co/I6K5fnuhyR""",χαμός στον λευκό οίκο
1317103730731474957,0,Εικόνα απογοήτευσης για μία ακόμη φορά στο άγαλμα του «Αγοριού που σφυρίζει» στο σιντριβάνι στην πλατεία Ναυαρίνου https://t.co/fyCjPyuLv9,koιτατιτουεκανανκτουστερησαντηχαρα
1314478994201481216,0,@wZ5qPZigxtzbVXB Ποιος κατάλαβε ποτέ μια γυναίκα άλλωστε.,αυτή δεν είναι σκέτη δεξιά είναι δεξιά μαζί με σημιτικο πασοκ δε θα μείνουν ούτε τα πόμολα
1369001076490436612,0,Μιλάμε για υπερδιάνοια https://t.co/jFLTndedhR,our government mitsotakis government no child
1368315264123699201,0,"""Είναι βιγκαν",δεν είχε αξίωμα αγαπηδάκη έγραφε μαλακίες κι εγώ της έδωσα ένα
1312656016358637568,1,@nmitarakis Υπουργέ ξέρεις τι κάνουν οι φίλοι σου οι λάθρο στα ζωάκια; Μέχρι που τα βιάζουν!!!!,δεν θα επιτρέψω να διχάζετε την κοινωνία βγάζοντας βίντεο με τα κινητά που διαψεύδουν την προπαγάνδα
1315094688551108608,1,"""Τι λαθρομεταναστευτικό, εισβολή των Τούρκων στο Βαρώσι, υπογεννητικότητα, ανέχεια, κορωνοϊός, εκλειψη θέσεων εργασί… https://t.co/NpQB93ENtV""",σχεδιάζουμε μεταρρυθμίσεις που βάζουν την τεχνολογία στην καρδιά της δημόσιας διοίκησης έτσι ένας αστυνομικός που…
1367784980659777536,0,Θα ήταν ωστόσο πιο έντιμο στις κάρτες του δελτίου ειδήσεων να αναφέρεται στην αρχισυνταξία και το Μέγαρο Μαξίμου.… https://t.co/Y4yaPTLDgb,αλλά τώρα που είμαστε κυβέρνηση περνάμε πολύ καλύτερα κι αυτό βγαίνει στο κοινό
1367957137025073153,0,"""Η αμήχανη στιγμή που ο Σιλας δεν έχει καταλάβει το πολ του @aeisixtir (Καλά, ακριβώς επειδή δεν του κόβει είναι φαν… https://t.co/Z02zzqGsN9""",αν είχες μια μικρή ελπίδα για κυριολεκτικά οτιδηποτε λογικά σήμερα την έχασες δεν λέω ότι δεν θα την ξανα βρεις…
1312293475677868032,0,Χαμός στον Λευκό Οίκο! https://t.co/Q1SYsaWjGm,τους πιάνει και κορόιδα παίρνουν την ημέρα οι αντίστοιχοι στη δύση χωρίς να πολεμάνε γι αυτό λέ…
1313784211078348800,0,"""@XaLaRa_Se_Lew Koιτα_τι_του_εκαναν_κ_του_στερησαν_τη_χαρα",παρατηρήστε τον κουτσόπουλο κάθε φορά που δοκιμάζει αμέσως κοιτάει τα πιάτα των άλλων κριτών δε σε κλέβουν ρε λεωνίδα τα ίδια σου βάζουν
1367767384019378177,0,Αυτή δεν είναι σκέτη δεξιά. Είναι δεξιά μαζί με σημιτικο πασοκ. Δε θα μείνουν ούτε τα πόμολα https://t.co/OeyBpHxRKJ,μπόχα απο την κατρουλίλα των λαθρο δεν τον ενοχλεί τα σκατά απο τα κοπρόσκυλα που έχει…
1358119088405565441,0,"""Our Government? Mitsotakis' Government? No, child. https://t.co/flAGTZ9IVO""",ένα χειροκρότημα για τον antifa αντώνη σαμαρά που έλεγε να αποκλειστούν τα παιδιά των λαθρό από τους παιδικούς σταθμούς
1364928383193395206,0,"""Δεν είχε αξίωμα η Αγαπηδάκη, έγραφε μαλακίες κι εγώ της έδωσα ένα""",θεώρησα σημαντικό σαν κυβέρνηση να κινηθούμε με γρήγορους ρυθμούς δεν έχουμε χρόνο να χάσουμε βουλή ψηφίζει ήδη…
1369604216470245377,0,"""Δεν θα επιτρέψω να διχάζετε την κοινωνία, βγάζοντας βίντεο με τα κινητά που διαψεύδουν την προπαγάνδα.""",αυτού του είδους τη δημοκρατία θέλουν οι μητσοτάκηδες
1139081268249989121,0,"""Σχεδιάζουμε μεταρρυθμίσεις που βάζουν την τεχνολογία στην καρδιά της δημόσιας διοίκησης. Έτσι, ένας αστυνομικός που… https://t.co/zQqqqgbCMl""",από πού να κλεψουμε εμβόλια αύριο στελεχηνδ
1368700828794695683,0,Αλλά τώρα που είμαστε κυβέρνηση περνάμε πολύ καλύτερα κι αυτό βγαίνει στο κοινό https://t.co/BQuIZSeIE5,στην εκκλησια δεν κολλαει βρε βλασφημοι μονο χριστο κολλας
1368676193411686402,0,"""Αν είχες μια μικρή ελπίδα για κυριολεκτικά ΟΤΙΔΗΠΟΤΕ, λογικά σήμερα την έχασες. Δεν λέω ότι δεν θα την ξανα βρεις.… https://t.co/vKRQM7swPj""",ζούμε την παράνοια πια
1313363908120522753,1,@scoubtasos Τους πιάνει και κορόιδα. 1000 παίρνουν την ημέρα οι αντίστοιχοι στη δύση χωρίς να πολεμάνε. Γι' αυτό λέ… https://t.co/xsFcoZOXNC,φανταστείτε τώρα ότι αυτός τύπος που δεν έχει καταλάβει τι συμβαίνει στην κοινωνία δηλώνει κοινωνιολόγοςαπόφοιτ…
1368309303896125440,0,"""Παρατηρήστε τον Κουτσόπουλο κάθε φορά που δοκιμάζει, αμέσως κοιτάει τα πιάτα των άλλων κριτών. Δε σε κλέβουν ρε Λεωνίδα, τα ίδια σου βάζουν.""",όλοι αυτοί που τσιριζαν ότι έρχονται οι ξένοι βιάζουν τις γυναίκες και τα παιδιά μας αλλοιώνουν τον πολιτισμό μας…
1314112418780413952,1,@strofakias @nausicalibre η μπόχα απο την κατρουλίλα των ΛΑΘΡΟ δεν τον ενοχλεί; Τα σκατά απο τα κοπρόσκυλα που έχει… https://t.co/ulUjAy9OVJ,πλέον βαρέθηκα στο είπα
1314104860590125056,0,"""Ένα χειροκρότημα για τον antifa Αντώνη Σαμαρά που έλεγε να αποκλειστούν τα παιδιά των """"λαθρό"""" από τους παιδικούς σταθμούς.""",μέχρι τις γενάρη είχαν εμβολιαστεί περίπου πολίτες δηλαδή κατά μέσο όρο την ημέρα για να φτάσουμε…
1156622686019293184,0,Θεώρησα σημαντικό σαν κυβέρνηση να κινηθούμε με γρήγορους ρυθμούς. Δεν έχουμε χρόνο να χάσουμε. Η Βουλή ψηφίζει ήδη… https://t.co/kjneFCw8HJ,δεν πάνε στην τουρκία γιατί ξέρουν ότι ερντογαν δεν κάνει πόντο πίσω όποτε ποιος καλος μαλακας θ…
1368941931913445376,0,Αυτού του είδους τη δημοκρατία θέλουν οι Μητσοτάκηδες,αυτό κατάφερε κούλης να σπείρει ανέμους και να θερίσει θύελλες
1365403530744446979,0,Από πού να κλεψουμε εμβόλια αύριο; #στελεχη_ΝΔ,εμπνέει εμπιστοσύνη επαγγελματισμός του και της πολιτικής του προϊσταμένης
1358452664091226120,0,Στην εκκλησια δεν κολλαει βρε βλασφημοι. Μονο Χριστο κολλας. https://t.co/28kgAISyCJ,πονάω παντού άρα υπάρχω
1365990152879890432,0,Ζούμε την παράνοια πια. https://t.co/pgjGbzmGKh,κύριος μητσοτάκης μιλούσε προεκλογικά για την ανάγκη να συρρικνωθεί το εσυ γιατί είναι άχρηστο αυτή είναι πολι…
1369640315511005193,0,"""Φανταστείτε τώρα ότι αυτός ο τύπος που δεν έχει καταλάβει τι συμβαίνει στην κοινωνία, δηλώνει κοινωνιολόγος-απόφοιτ… https://t.co/nG6Zan3kZY""",είμαστε στην εποχή της σάρκας όπως μου αρέσει να λέω όλα έχουν σχέση με την εξωτερική εμφάνιση και την γ…
1363141199616483328,0,"""Όλοι αυτοί που τσιριζαν ότι έρχονται οι ξένοι, βιάζουν τις γυναίκες και τα παιδιά μας, αλλοιώνουν τον πολιτισμό μας… https://t.co/1Xcp325RWl""",μητσοτάκης έχασε σήμερα μία ευκαιρία
1315323148502536193,0,"""@Sampsonius_ πλέον βαρέθηκα, στο είπα;""",επίθεση δέχτηκε εισαγγελέας στην υπόθεση τοπαλούδη
1350042231718244359,0,"""Μέχρι τις 11 Γενάρη είχαν εμβολιαστεί περίπου 50.000 πολίτες, δηλαδή κατά μέσο όρο 5.000 την ημέρα. Για να φτάσουμε… https://t.co/npvanlVgeZ""",άλλη μια χιλιοπαιγμένη ιστορία από αυτή την κυβέρνηση
